1.0,1.0,0.0,500.0,source_data
2.0,2.0,0.0,500.0,source_data
3.0,3.0,0.0,5000.0,source_data
4.0,4.0,0.0,200.0,source_data
5.0,5.0,0.0,900.0,source_data
6.0,6.0,0.0,100.0,source_data
0.5,0.5,0.0,1531.7711181640625
1.5,0.5,0.0,1827.572509765625
2.5,0.5,0.0,1218.7271728515625
3.5,0.5,0.0,1015.4806518554688
4.5,0.5,0.0,749.6221313476562
